,mixed_file,orig_file,noise_file,snr,mixed_spec,orig_spec,noise_spec
1228.wav,./audio/mixed/1228.wav,./audio/target/d3-pick2-tune_split_19.wav,./audio/noise/soft_static_split_44.wav,0,./audio/mixed_specs/1228.wav.npy,./audio/target_specs/d3-pick2-tune_split_19.wav.npy,./audio/noise_specs/soft_static_split_44.wav.npy
1229.wav,./audio/mixed/1229.wav,./audio/target/b3-finger2-tune_split_20.wav,./audio/noise/2-135649-B-45_split_2.wav,4,./audio/mixed_specs/1229.wav.npy,./audio/target_specs/b3-finger2-tune_split_20.wav.npy,./audio/noise_specs/2-135649-B-45_split_2.wav.npy
1230.wav,./audio/mixed/1230.wav,./audio/target/a2-pick-tune_split_25.wav,./audio/noise/5-234247-A-37_split_2.wav,3,./audio/mixed_specs/1230.wav.npy,./audio/target_specs/a2-pick-tune_split_25.wav.npy,./audio/noise_specs/5-234247-A-37_split_2.wav.npy
1231.wav,./audio/mixed/1231.wav,./audio/target/e1-pick-100_split_15.wav,./audio/noise/lincoln_split_64.wav,4,./audio/mixed_specs/1231.wav.npy,./audio/target_specs/e1-pick-100_split_15.wav.npy,./audio/noise_specs/lincoln_split_64.wav.npy
1232.wav,./audio/mixed/1232.wav,./audio/target/d2-pick-100_1_split_1.wav,./audio/noise/bar_music_split_45.wav,0,./audio/mixed_specs/1232.wav.npy,./audio/target_specs/d2-pick-100_1_split_1.wav.npy,./audio/noise_specs/bar_music_split_45.wav.npy
1233.wav,./audio/mixed/1233.wav,./audio/target/b2-pick-120_1_split_12.wav,./audio/noise/5-233787-A-7_split_2.wav,0,./audio/mixed_specs/1233.wav.npy,./audio/target_specs/b2-pick-120_1_split_12.wav.npy,./audio/noise_specs/5-233787-A-7_split_2.wav.npy
1234.wav,./audio/mixed/1234.wav,./audio/target/d2-pick-100_split_20.wav,./audio/noise/granular2_split_25.wav,3,./audio/mixed_specs/1234.wav.npy,./audio/target_specs/d2-pick-100_split_20.wav.npy,./audio/noise_specs/granular2_split_25.wav.npy
1235.wav,./audio/mixed/1235.wav,./audio/target/b3-pick-tune_split_24.wav,./audio/noise/2-83934-B-5_split_2.wav,1,./audio/mixed_specs/1235.wav.npy,./audio/target_specs/b3-pick-tune_split_24.wav.npy,./audio/noise_specs/2-83934-B-5_split_2.wav.npy
1236.wav,./audio/mixed/1236.wav,./audio/target/d3-pick2-tune_1_split_5.wav,./audio/noise/2-117616-A-48_split_2.wav,3,./audio/mixed_specs/1236.wav.npy,./audio/target_specs/d3-pick2-tune_1_split_5.wav.npy,./audio/noise_specs/2-117616-A-48_split_2.wav.npy
1237.wav,./audio/mixed/1237.wav,./audio/target/g2-finger-100_split_28.wav,./audio/noise/2-65750-A-1_split_1.wav,2,./audio/mixed_specs/1237.wav.npy,./audio/target_specs/g2-finger-100_split_28.wav.npy,./audio/noise_specs/2-65750-A-1_split_1.wav.npy
1238.wav,./audio/mixed/1238.wav,./audio/target/e1-finger-144_split_4.wav,./audio/noise/bass_solo_split_49.wav,0,./audio/mixed_specs/1238.wav.npy,./audio/target_specs/e1-finger-144_split_4.wav.npy,./audio/noise_specs/bass_solo_split_49.wav.npy
1239.wav,./audio/mixed/1239.wav,./audio/target/b3-pick-tune_split_30.wav,./audio/noise/5-200329-B-8_split_1.wav,0,./audio/mixed_specs/1239.wav.npy,./audio/target_specs/b3-pick-tune_split_30.wav.npy,./audio/noise_specs/5-200329-B-8_split_1.wav.npy
1240.wav,./audio/mixed/1240.wav,./audio/target/g2-finger-100_split_14.wav,./audio/noise/faded_expression_split_50.wav,0,./audio/mixed_specs/1240.wav.npy,./audio/target_specs/g2-finger-100_split_14.wav.npy,./audio/noise_specs/faded_expression_split_50.wav.npy
1241.wav,./audio/mixed/1241.wav,./audio/target/b3-pick-tune_split_18.wav,./audio/noise/church_organ_split_75.wav,0,./audio/mixed_specs/1241.wav.npy,./audio/target_specs/b3-pick-tune_split_18.wav.npy,./audio/noise_specs/church_organ_split_75.wav.npy
1242.wav,./audio/mixed/1242.wav,./audio/target/e4-strum2-tune_split_17.wav,./audio/noise/loreta_organ_split_72.wav,3,./audio/mixed_specs/1242.wav.npy,./audio/target_specs/e4-strum2-tune_split_17.wav.npy,./audio/noise_specs/loreta_organ_split_72.wav.npy
1243.wav,./audio/mixed/1243.wav,./audio/target/e2-pick2-tune_split_5.wav,./audio/noise/lincoln_split_55.wav,2,./audio/mixed_specs/1243.wav.npy,./audio/target_specs/e2-pick2-tune_split_5.wav.npy,./audio/noise_specs/lincoln_split_55.wav.npy
1244.wav,./audio/mixed/1244.wav,./audio/target/e1-strum-tune_split_23.wav,./audio/noise/5-133989-A-42_split_1.wav,1,./audio/mixed_specs/1244.wav.npy,./audio/target_specs/e1-strum-tune_split_23.wav.npy,./audio/noise_specs/5-133989-A-42_split_1.wav.npy
1245.wav,./audio/mixed/1245.wav,./audio/target/d2-pick-120_split_17.wav,./audio/noise/1-110389-A-0_split_2.wav,4,./audio/mixed_specs/1245.wav.npy,./audio/target_specs/d2-pick-120_split_17.wav.npy,./audio/noise_specs/1-110389-A-0_split_2.wav.npy
1246.wav,./audio/mixed/1246.wav,./audio/target/g2-strum-100_split_18.wav,./audio/noise/5-213836-B-9_split_2.wav,3,./audio/mixed_specs/1246.wav.npy,./audio/target_specs/g2-strum-100_split_18.wav.npy,./audio/noise_specs/5-213836-B-9_split_2.wav.npy
1247.wav,./audio/mixed/1247.wav,./audio/target/e1-pick-120_split_22.wav,./audio/noise/bygone_ep_split_3.wav,3,./audio/mixed_specs/1247.wav.npy,./audio/target_specs/e1-pick-120_split_22.wav.npy,./audio/noise_specs/bygone_ep_split_3.wav.npy
1248.wav,./audio/mixed/1248.wav,./audio/target/e1-pick-tune_split_27.wav,./audio/noise/5-260432-A-39_split_2.wav,3,./audio/mixed_specs/1248.wav.npy,./audio/target_specs/e1-pick-tune_split_27.wav.npy,./audio/noise_specs/5-260432-A-39_split_2.wav.npy
1249.wav,./audio/mixed/1249.wav,./audio/target/g2-strum-144_split_6.wav,./audio/noise/faded_expression_split_32.wav,4,./audio/mixed_specs/1249.wav.npy,./audio/target_specs/g2-strum-144_split_6.wav.npy,./audio/noise_specs/faded_expression_split_32.wav.npy
1250.wav,./audio/mixed/1250.wav,./audio/target/g2-strum-100_split_24.wav,./audio/noise/orchestra_pit_split_45.wav,1,./audio/mixed_specs/1250.wav.npy,./audio/target_specs/g2-strum-100_split_24.wav.npy,./audio/noise_specs/orchestra_pit_split_45.wav.npy
1251.wav,./audio/mixed/1251.wav,./audio/target/e1-finger-100_1_split_20.wav,./audio/noise/bygone_beat_split_15.wav,0,./audio/mixed_specs/1251.wav.npy,./audio/target_specs/e1-finger-100_1_split_20.wav.npy,./audio/noise_specs/bygone_beat_split_15.wav.npy
1252.wav,./audio/mixed/1252.wav,./audio/target/b2-finger-100_split_3.wav,./audio/noise/2-52789-A-4_split_1.wav,4,./audio/mixed_specs/1252.wav.npy,./audio/target_specs/b2-finger-100_split_3.wav.npy,./audio/noise_specs/2-52789-A-4_split_1.wav.npy
1253.wav,./audio/mixed/1253.wav,./audio/target/g2-strum-100_split_30.wav,./audio/noise/electric_solo_split_127.wav,1,./audio/mixed_specs/1253.wav.npy,./audio/target_specs/g2-strum-100_split_30.wav.npy,./audio/noise_specs/electric_solo_split_127.wav.npy
1254.wav,./audio/mixed/1254.wav,./audio/target/d2-finger-120_split_3.wav,./audio/noise/lincoln_split_91.wav,4,./audio/mixed_specs/1254.wav.npy,./audio/target_specs/d2-finger-120_split_3.wav.npy,./audio/noise_specs/lincoln_split_91.wav.npy
1255.wav,./audio/mixed/1255.wav,./audio/target/e4-finger2-tune_split_20.wav,./audio/noise/1-50688-A-17_split_2.wav,0,./audio/mixed_specs/1255.wav.npy,./audio/target_specs/e4-finger2-tune_split_20.wav.npy,./audio/noise_specs/1-50688-A-17_split_2.wav.npy
1256.wav,./audio/mixed/1256.wav,./audio/target/g2-pick-144_split_10.wav,./audio/noise/5-141683-A-35_split_2.wav,1,./audio/mixed_specs/1256.wav.npy,./audio/target_specs/g2-pick-144_split_10.wav.npy,./audio/noise_specs/5-141683-A-35_split_2.wav.npy
1257.wav,./audio/mixed/1257.wav,./audio/target/g3-finger-tune_split_22.wav,./audio/noise/blues_ensemble_split_12.wav,1,./audio/mixed_specs/1257.wav.npy,./audio/target_specs/g3-finger-tune_split_22.wav.npy,./audio/noise_specs/blues_ensemble_split_12.wav.npy
1258.wav,./audio/mixed/1258.wav,./audio/target/e3-pick-100_split_1.wav,./audio/noise/piano_improv_split_25.wav,2,./audio/mixed_specs/1258.wav.npy,./audio/target_specs/e3-pick-100_split_1.wav.npy,./audio/noise_specs/piano_improv_split_25.wav.npy
1259.wav,./audio/mixed/1259.wav,./audio/target/g3-strum-tune_split_20.wav,./audio/noise/church_organ_split_16.wav,3,./audio/mixed_specs/1259.wav.npy,./audio/target_specs/g3-strum-tune_split_20.wav.npy,./audio/noise_specs/church_organ_split_16.wav.npy
1260.wav,./audio/mixed/1260.wav,./audio/target/g2-finger-120_split_23.wav,./audio/noise/5-244315-B-6_split_2.wav,2,./audio/mixed_specs/1260.wav.npy,./audio/target_specs/g2-finger-120_split_23.wav.npy,./audio/noise_specs/5-244315-B-6_split_2.wav.npy
1261.wav,./audio/mixed/1261.wav,./audio/target/d3-pick2-tune_1_split_23.wav,./audio/noise/bygone_beat_split_19.wav,2,./audio/mixed_specs/1261.wav.npy,./audio/target_specs/d3-pick2-tune_1_split_23.wav.npy,./audio/noise_specs/bygone_beat_split_19.wav.npy
1262.wav,./audio/mixed/1262.wav,./audio/target/e1-strum-144_split_20.wav,./audio/noise/1-70300-A-45_split_2.wav,4,./audio/mixed_specs/1262.wav.npy,./audio/target_specs/e1-strum-144_split_20.wav.npy,./audio/noise_specs/1-70300-A-45_split_2.wav.npy
1263.wav,./audio/mixed/1263.wav,./audio/target/d2-pick-100_1_split_10.wav,./audio/noise/1-72229-A-6_split_2.wav,4,./audio/mixed_specs/1263.wav.npy,./audio/target_specs/d2-pick-100_1_split_10.wav.npy,./audio/noise_specs/1-72229-A-6_split_2.wav.npy
1264.wav,./audio/mixed/1264.wav,./audio/target/g3-finger-tune_split_9.wav,./audio/noise/bar_music_split_115.wav,1,./audio/mixed_specs/1264.wav.npy,./audio/target_specs/g3-finger-tune_split_9.wav.npy,./audio/noise_specs/bar_music_split_115.wav.npy
1265.wav,./audio/mixed/1265.wav,./audio/target/e3-pick-120_split_19.wav,./audio/noise/practiceroom_split_13.wav,0,./audio/mixed_specs/1265.wav.npy,./audio/target_specs/e3-pick-120_split_19.wav.npy,./audio/noise_specs/practiceroom_split_13.wav.npy
1266.wav,./audio/mixed/1266.wav,./audio/target/g2-finger-144_split_21.wav,./audio/noise/5-194930-A-1_split_1.wav,0,./audio/mixed_specs/1266.wav.npy,./audio/target_specs/g2-finger-144_split_21.wav.npy,./audio/noise_specs/5-194930-A-1_split_1.wav.npy
1267.wav,./audio/mixed/1267.wav,./audio/target/e2-finger2-tune_split_15.wav,./audio/noise/restaurant_guitar_split_10.wav,2,./audio/mixed_specs/1267.wav.npy,./audio/target_specs/e2-finger2-tune_split_15.wav.npy,./audio/noise_specs/restaurant_guitar_split_10.wav.npy
1268.wav,./audio/mixed/1268.wav,./audio/target/g2-pick-120_split_12.wav,./audio/noise/5-198891-A-8_split_2.wav,0,./audio/mixed_specs/1268.wav.npy,./audio/target_specs/g2-pick-120_split_12.wav.npy,./audio/noise_specs/5-198891-A-8_split_2.wav.npy
1269.wav,./audio/mixed/1269.wav,./audio/target/b2-strum-144_1_split_6.wav,./audio/noise/5-208761-A-24_split_1.wav,0,./audio/mixed_specs/1269.wav.npy,./audio/target_specs/b2-strum-144_1_split_6.wav.npy,./audio/noise_specs/5-208761-A-24_split_1.wav.npy
1270.wav,./audio/mixed/1270.wav,./audio/target/e2-strum2-tune_split_21.wav,./audio/noise/boogie_ag_split_1.wav,4,./audio/mixed_specs/1270.wav.npy,./audio/target_specs/e2-strum2-tune_split_21.wav.npy,./audio/noise_specs/boogie_ag_split_1.wav.npy
1271.wav,./audio/mixed/1271.wav,./audio/target/e3-pick-120_split_25.wav,./audio/noise/classical_piano_split_5.wav,3,./audio/mixed_specs/1271.wav.npy,./audio/target_specs/e3-pick-120_split_25.wav.npy,./audio/noise_specs/classical_piano_split_5.wav.npy
1272.wav,./audio/mixed/1272.wav,./audio/target/b2-pick-144_1_split_12.wav,./audio/noise/rocknroll_split_35.wav,1,./audio/mixed_specs/1272.wav.npy,./audio/target_specs/b2-pick-144_1_split_12.wav.npy,./audio/noise_specs/rocknroll_split_35.wav.npy
1273.wav,./audio/mixed/1273.wav,./audio/target/d2-strum-144_split_3.wav,./audio/noise/lincoln_split_91.wav,0,./audio/mixed_specs/1273.wav.npy,./audio/target_specs/d2-strum-144_split_3.wav.npy,./audio/noise_specs/lincoln_split_91.wav.npy
1274.wav,./audio/mixed/1274.wav,./audio/target/b3-pick2-tune_split_3.wav,./audio/noise/1-110389-A-0_split_1.wav,2,./audio/mixed_specs/1274.wav.npy,./audio/target_specs/b3-pick2-tune_split_3.wav.npy,./audio/noise_specs/1-110389-A-0_split_1.wav.npy
1275.wav,./audio/mixed/1275.wav,./audio/target/e2-finger2-tune_split_29.wav,./audio/noise/choir_christie_split_17.wav,0,./audio/mixed_specs/1275.wav.npy,./audio/target_specs/e2-finger2-tune_split_29.wav.npy,./audio/noise_specs/choir_christie_split_17.wav.npy
1276.wav,./audio/mixed/1276.wav,./audio/target/e1-strum-120_split_22.wav,./audio/noise/piano_loop_1_split_10.wav,1,./audio/mixed_specs/1276.wav.npy,./audio/target_specs/e1-strum-120_split_22.wav.npy,./audio/noise_specs/piano_loop_1_split_10.wav.npy
1277.wav,./audio/mixed/1277.wav,./audio/target/e2-finger2-tune_split_2.wav,./audio/noise/acoustic_performance_split_69.wav,4,./audio/mixed_specs/1277.wav.npy,./audio/target_specs/e2-finger2-tune_split_2.wav.npy,./audio/noise_specs/acoustic_performance_split_69.wav.npy
1278.wav,./audio/mixed/1278.wav,./audio/target/a2-pick2-tune_split_2.wav,./audio/noise/electric_solo_split_4.wav,0,./audio/mixed_specs/1278.wav.npy,./audio/target_specs/a2-pick2-tune_split_2.wav.npy,./audio/noise_specs/electric_solo_split_4.wav.npy
1279.wav,./audio/mixed/1279.wav,./audio/target/g2-finger-144_split_9.wav,./audio/noise/walk_jazz_split_14.wav,2,./audio/mixed_specs/1279.wav.npy,./audio/target_specs/g2-finger-144_split_9.wav.npy,./audio/noise_specs/walk_jazz_split_14.wav.npy
1280.wav,./audio/mixed/1280.wav,./audio/target/e1-pick-144_split_20.wav,./audio/noise/5-263490-A-25_split_2.wav,0,./audio/mixed_specs/1280.wav.npy,./audio/target_specs/e1-pick-144_split_20.wav.npy,./audio/noise_specs/5-263490-A-25_split_2.wav.npy
1281.wav,./audio/mixed/1281.wav,./audio/target/e4-finger-tune_split_13.wav,./audio/noise/2-85434-A-27_split_2.wav,2,./audio/mixed_specs/1281.wav.npy,./audio/target_specs/e4-finger-tune_split_13.wav.npy,./audio/noise_specs/2-85434-A-27_split_2.wav.npy
1282.wav,./audio/mixed/1282.wav,./audio/target/d2-pick-144_split_15.wav,./audio/noise/soft_static_split_37.wav,4,./audio/mixed_specs/1282.wav.npy,./audio/target_specs/d2-pick-144_split_15.wav.npy,./audio/noise_specs/soft_static_split_37.wav.npy
1283.wav,./audio/mixed/1283.wav,./audio/target/g3-finger2-tune_split_10.wav,./audio/noise/window_music_split_3.wav,0,./audio/mixed_specs/1283.wav.npy,./audio/target_specs/g3-finger2-tune_split_10.wav.npy,./audio/noise_specs/window_music_split_3.wav.npy
1284.wav,./audio/mixed/1284.wav,./audio/target/b3-pick2-tune_split_13.wav,./audio/noise/dest_eg_split_7.wav,0,./audio/mixed_specs/1284.wav.npy,./audio/target_specs/b3-pick2-tune_split_13.wav.npy,./audio/noise_specs/dest_eg_split_7.wav.npy
1285.wav,./audio/mixed/1285.wav,./audio/target/e1-strum-100_split_15.wav,./audio/noise/bar_music_split_119.wav,1,./audio/mixed_specs/1285.wav.npy,./audio/target_specs/e1-strum-100_split_15.wav.npy,./audio/noise_specs/bar_music_split_119.wav.npy
1286.wav,./audio/mixed/1286.wav,./audio/target/e4-pick2-tune_split_20.wav,./audio/noise/1-101404-A-34_split_2.wav,0,./audio/mixed_specs/1286.wav.npy,./audio/target_specs/e4-pick2-tune_split_20.wav.npy,./audio/noise_specs/1-101404-A-34_split_2.wav.npy
1287.wav,./audio/mixed/1287.wav,./audio/target/b2-pick-100_1_split_26.wav,./audio/noise/warming_up_split_52.wav,1,./audio/mixed_specs/1287.wav.npy,./audio/target_specs/b2-pick-100_1_split_26.wav.npy,./audio/noise_specs/warming_up_split_52.wav.npy
1288.wav,./audio/mixed/1288.wav,./audio/target/e4-strum-tune_split_7.wav,./audio/noise/devils_etude_split_103.wav,4,./audio/mixed_specs/1288.wav.npy,./audio/target_specs/e4-strum-tune_split_7.wav.npy,./audio/noise_specs/devils_etude_split_103.wav.npy
1289.wav,./audio/mixed/1289.wav,./audio/target/g2-pick-100_split_19.wav,./audio/noise/2-135860-A-49_split_1.wav,1,./audio/mixed_specs/1289.wav.npy,./audio/target_specs/g2-pick-100_split_19.wav.npy,./audio/noise_specs/2-135860-A-49_split_1.wav.npy
1290.wav,./audio/mixed/1290.wav,./audio/target/a2-pick2-tune_split_12.wav,./audio/noise/electric_solo_split_102.wav,1,./audio/mixed_specs/1290.wav.npy,./audio/target_specs/a2-pick2-tune_split_12.wav.npy,./audio/noise_specs/electric_solo_split_102.wav.npy
1291.wav,./audio/mixed/1291.wav,./audio/target/g3-pick-tune_split_3.wav,./audio/noise/bygone_ensemble_split_17.wav,4,./audio/mixed_specs/1291.wav.npy,./audio/target_specs/g3-pick-tune_split_3.wav.npy,./audio/noise_specs/bygone_ensemble_split_17.wav.npy
1292.wav,./audio/mixed/1292.wav,./audio/target/e3-pick-100_split_12.wav,./audio/noise/electric_solo_split_82.wav,4,./audio/mixed_specs/1292.wav.npy,./audio/target_specs/e3-pick-100_split_12.wav.npy,./audio/noise_specs/electric_solo_split_82.wav.npy
1293.wav,./audio/mixed/1293.wav,./audio/target/e1-strum-100_split_29.wav,./audio/noise/5-194899-C-3_split_2.wav,2,./audio/mixed_specs/1293.wav.npy,./audio/target_specs/e1-strum-100_split_29.wav.npy,./audio/noise_specs/5-194899-C-3_split_2.wav.npy
1294.wav,./audio/mixed/1294.wav,./audio/target/a1-strum-120_1_split_9.wav,./audio/noise/classical_piano_split_88.wav,0,./audio/mixed_specs/1294.wav.npy,./audio/target_specs/a1-strum-120_1_split_9.wav.npy,./audio/noise_specs/classical_piano_split_88.wav.npy
1295.wav,./audio/mixed/1295.wav,./audio/target/g3-strum2-tune_split_7.wav,./audio/noise/practiceroom_split_58.wav,1,./audio/mixed_specs/1295.wav.npy,./audio/target_specs/g3-strum2-tune_split_7.wav.npy,./audio/noise_specs/practiceroom_split_58.wav.npy
1296.wav,./audio/mixed/1296.wav,./audio/target/g2-pick-100_split_25.wav,./audio/noise/ode_to_joy_split_6.wav,4,./audio/mixed_specs/1296.wav.npy,./audio/target_specs/g2-pick-100_split_25.wav.npy,./audio/noise_specs/ode_to_joy_split_6.wav.npy
1297.wav,./audio/mixed/1297.wav,./audio/target/g3-finger2-tune_split_5.wav,./audio/noise/1-19111-A-24_split_2.wav,3,./audio/mixed_specs/1297.wav.npy,./audio/target_specs/g3-finger2-tune_split_5.wav.npy,./audio/noise_specs/1-19111-A-24_split_2.wav.npy
1298.wav,./audio/mixed/1298.wav,./audio/target/g2-strum-144_split_11.wav,./audio/noise/1-67432-A-27_split_2.wav,2,./audio/mixed_specs/1298.wav.npy,./audio/target_specs/g2-strum-144_split_11.wav.npy,./audio/noise_specs/1-67432-A-27_split_2.wav.npy
1299.wav,./audio/mixed/1299.wav,./audio/target/a1-pick-100_1_split_13.wav,./audio/noise/warming_up_split_12.wav,4,./audio/mixed_specs/1299.wav.npy,./audio/target_specs/a1-pick-100_1_split_13.wav.npy,./audio/noise_specs/warming_up_split_12.wav.npy
1300.wav,./audio/mixed/1300.wav,./audio/target/d3-pick-tune_split_17.wav,./audio/noise/2-119102-A-21_split_2.wav,2,./audio/mixed_specs/1300.wav.npy,./audio/target_specs/d3-pick-tune_split_17.wav.npy,./audio/noise_specs/2-119102-A-21_split_2.wav.npy
1301.wav,./audio/mixed/1301.wav,./audio/target/d2-pick-120_split_7.wav,./audio/noise/electric_solo_split_76.wav,2,./audio/mixed_specs/1301.wav.npy,./audio/target_specs/d2-pick-120_split_7.wav.npy,./audio/noise_specs/electric_solo_split_76.wav.npy
1302.wav,./audio/mixed/1302.wav,./audio/target/e1-finger-tune_1_split_12.wav,./audio/noise/2-250710-A-39_split_1.wav,1,./audio/mixed_specs/1302.wav.npy,./audio/target_specs/e1-finger-tune_1_split_12.wav.npy,./audio/noise_specs/2-250710-A-39_split_1.wav.npy
1303.wav,./audio/mixed/1303.wav,./audio/target/e1-finger-100_1_split_7.wav,./audio/noise/bottom_dollar_horns_split_12.wav,4,./audio/mixed_specs/1303.wav.npy,./audio/target_specs/e1-finger-100_1_split_7.wav.npy,./audio/noise_specs/bottom_dollar_horns_split_12.wav.npy
1304.wav,./audio/mixed/1304.wav,./audio/target/g3-strum2-tune_split_26.wav,./audio/noise/bar_music_split_26.wav,0,./audio/mixed_specs/1304.wav.npy,./audio/target_specs/g3-strum2-tune_split_26.wav.npy,./audio/noise_specs/bar_music_split_26.wav.npy
1305.wav,./audio/mixed/1305.wav,./audio/target/e3-finger-100_split_5.wav,./audio/noise/film_static_split_4.wav,1,./audio/mixed_specs/1305.wav.npy,./audio/target_specs/e3-finger-100_split_5.wav.npy,./audio/noise_specs/film_static_split_4.wav.npy
1306.wav,./audio/mixed/1306.wav,./audio/target/g3-strum2-tune_split_32.wav,./audio/noise/at_mix_piano_split_1.wav,1,./audio/mixed_specs/1306.wav.npy,./audio/target_specs/g3-strum2-tune_split_32.wav.npy,./audio/noise_specs/at_mix_piano_split_1.wav.npy
1307.wav,./audio/mixed/1307.wav,./audio/target/e1-finger-tune_1_split_37.wav,./audio/noise/2-166644-B-2_split_1.wav,2,./audio/mixed_specs/1307.wav.npy,./audio/target_specs/e1-finger-tune_1_split_37.wav.npy,./audio/noise_specs/2-166644-B-2_split_1.wav.npy
1308.wav,./audio/mixed/1308.wav,./audio/target/g2-strum-144_split_20.wav,./audio/noise/2-59241-A-35_split_2.wav,2,./audio/mixed_specs/1308.wav.npy,./audio/target_specs/g2-strum-144_split_20.wav.npy,./audio/noise_specs/2-59241-A-35_split_2.wav.npy
1309.wav,./audio/mixed/1309.wav,./audio/target/e3-finger-100_split_8.wav,./audio/noise/2-54961-A-23_split_2.wav,3,./audio/mixed_specs/1309.wav.npy,./audio/target_specs/e3-finger-100_split_8.wav.npy,./audio/noise_specs/2-54961-A-23_split_2.wav.npy
1310.wav,./audio/mixed/1310.wav,./audio/target/d3-pick-tune_split_26.wav,./audio/noise/music_class_split_102.wav,3,./audio/mixed_specs/1310.wav.npy,./audio/target_specs/d3-pick-tune_split_26.wav.npy,./audio/noise_specs/music_class_split_102.wav.npy
